"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01001","5","10","71","0","2014","3","",757,7856,8044,7957,63368626,8078144,162243,613,"",0.95,0.89,0.90,0.90,0.88,1.03,1.01,0.98,"",-8,-1.0,-10,-0.1,95,1.2,133,1.7,1412738,2.3,331175,4.3,-30724,-15.9,8,1.3
"01003","0","10","70","0","2014","3","",5399,67433,66487,65027,549171045,74508094,1596306,637,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",132,2.5,2400,3.7,1833,2.8,1867,3.0,24615269,4.7,4363308,6.2,-217081,-12.0,9,1.4
"01003","1","10","71","0","2014","3","",33,322,324,329,4871409,0,0,1153,"",0.94,0.24,0.24,0.26,0.27,0.00,0.00,1.12,"",0,0.0,1,0.3,-8,-2.4,0,0.0,203326,4.4,0,0.0,0,0.0,56,5.1
"01003","2","10","71","0","2014","3","",36,1101,1059,1196,10324240,0,0,710,"",0.92,0.50,0.49,0.55,0.52,0.00,0.00,1.01,"",1,2.9,43,4.1,-48,-4.3,-1,-0.1,64760,0.6,0,0.0,0,0.0,6,0.9
"01003","3","10","71","0","2014","3","",84,7318,7427,7632,76516129,645716,5948,789,"",0.88,1.24,1.22,1.17,1.63,0.50,0.62,1.35,"",-12,-12.5,90,1.2,90,1.2,75,1.0,2282589,3.1,-4477,-0.7,-3236,-35.2,15,1.9
"01003","5","10","71","0","2014","3","",5246,58692,57677,55870,457459267,73862378,1590358,613,"",1.00,1.01,1.01,1.02,0.99,1.02,1.00,0.97,"",143,2.8,2266,4.0,1799,3.2,1793,3.3,22064594,5.1,4367785,6.3,-213845,-11.9,9,1.5
"01005","0","10","70","0","2014","3","",566,8164,8170,8115,67984230,5823838,134888,642,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-1.0,-349,-4.1,-320,-3.8,-382,-4.5,-185047,-0.3,-612214,-9.5,-83863,-38.3,25,4.1
"01005","1","10","71","0","2014","3","",9,49,56,52,737639,0,0,1084,"",2.44,0.30,0.34,0.32,0.33,0.00,0.00,1.04,"",0,0.0,-11,-18.3,1,1.8,-2,-3.7,36005,5.1,0,0.0,0,0.0,126,13.2
"01005","2","10","71","0","2014","3","",19,664,660,662,6567209,0,0,763,"",4.63,2.47,2.47,2.44,2.65,0.00,0.00,1.07,"",0,0.0,-18,-2.6,-16,-2.4,-5,-0.7,16342,0.2,0,0.0,0,0.0,16,2.1
"01005","3","10","71","0","2014","3","",34,941,1002,957,7664654,67553,868,610,"",3.41,1.31,1.34,1.17,1.32,0.68,1.07,1.03,"",0,0.0,-31,-3.2,27,2.8,5,0.5,56699,0.7,-26619,-28.3,-720,-45.3,4,0.7
"01005","5","10","71","0","2014","3","",504,6510,6452,6444,53014728,5756285,134020,630,"",0.92,0.93,0.92,0.94,0.92,1.02,1.00,0.99,"",-6,-1.2,-289,-4.3,-332,-4.9,-380,-5.6,-294093,-0.6,-585595,-9.2,-83143,-38.3,27,4.5
"01007","0","10","70","0","2014","3","",340,4183,4226,4279,39353662,2947301,73272,716,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,149,3.7,171,4.2,123,3.0,2629648,7.2,-173335,-5.6,-27630,-27.4,24,3.5
"01007","1","10","71","0","2014","3","",10,80,79,78,1287167,0,0,1253,"",4.52,0.95,0.93,0.92,1.01,0.00,0.00,1.08,"",0,0.0,-2,-2.4,-4,-4.8,-4,-4.9,45599,3.7,0,0.0,0,0.0,93,8.0
"01007","2","10","71","0","2014","3","",10,237,240,243,2583954,0,0,828,"",4.06,1.72,1.74,1.70,1.80,0.00,0.00,1.05,"",0,0.0,-10,-4.0,-8,-3.2,-7,-2.8,40674,1.6,0,0.0,0,0.0,40,5.1
"01007","3","10","71","0","2014","3","",29,882,883,915,7269952,49245,439,626,"",4.84,2.40,2.29,2.13,2.16,0.97,1.00,0.95,"",-3,-9.4,3,0.3,2,0.2,-15,-1.6,40885,0.6,-10886,-18.1,-401,-47.7,6,1.0
"01007","5","10","71","0","2014","3","",291,2984,3024,3043,28212589,2898056,72833,719,"",0.88,0.83,0.84,0.84,0.85,1.01,1.00,1.01,"",3,1.0,158,5.6,181,6.4,149,5.1,2502490,9.7,-162449,-5.3,-27229,-27.2,26,3.8
"01009","0","10","70","0","2014","3","",713,8037,8002,8039,65182427,5783468,112098,625,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.4,-5,-0.1,-88,-1.1,-133,-1.6,2831565,4.5,142323,2.5,-17249,-13.3,33,5.6
"01009","1","10","71","0","2014","3","",11,91,90,94,1263564,0,0,1060,"",2.37,0.56,0.56,0.59,0.60,0.00,0.00,1.05,"",-1,-8.3,0,0.0,-2,-2.2,2,2.2,-45731,-3.5,0,0.0,0,0.0,-39,-3.5
"01009","2","10","71","0","2014","3","",9,159,160,158,1385729,0,0,670,"",1.74,0.60,0.61,0.59,0.58,0.00,0.00,0.97,"",0,0.0,-3,-1.9,1,0.6,0,0.0,17094,1.2,0,0.0,0,0.0,11,1.7
"01009","3","10","71","0","2014","3","",43,1606,1608,1655,14678955,61190,977,696,"",3.42,2.28,2.20,2.05,2.63,0.62,1.45,1.21,"",0,0.0,-27,-1.7,-35,-2.1,-82,-4.7,456145,3.2,-17158,-21.9,-333,-25.4,41,6.3
"01009","5","10","71","0","2014","3","",650,6181,6144,6132,47854179,5722278,111121,598,"",0.94,0.90,0.90,0.90,0.87,1.02,1.00,0.97,"",-9,-1.4,25,0.4,-52,-0.8,-53,-0.9,2404057,5.3,159481,2.9,-16916,-13.2,32,5.7
"01011","0","10","70","0","2014","3","",147,2922,2962,2950,22955119,1920635,41599,600,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.7,-9,-0.3,52,1.8,-26,-0.9,215499,0.9,-188539,-8.9,-8559,-17.1,5,0.8
"01011","1","10","71","0","2014","3","",4,34,33,32,450841,0,0,1051,"",4.18,0.58,0.56,0.55,0.60,0.00,0.00,1.08,"",0,0.0,2,6.2,-4,-10.8,-5,-13.5,-19211,-4.1,0,0.0,0,0.0,28,2.7
"01011","2","10","71","0","2014","3","",9,247,248,252,2610269,0,0,806,"",8.45,2.57,2.56,2.56,3.12,0.00,0.00,1.21,"",0,0.0,-14,-5.4,-10,-3.9,-3,-1.2,-138299,-5.0,0,0.0,0,0.0,-13,-1.6
"01011","3","10","71","0","2014","3","",14,429,451,449,3232518,0,0,561,"",5.40,1.67,1.67,1.52,1.64,0.00,0.00,1.02,"",0,0.0,16,3.9,54,13.6,28,6.7,149901,4.9,0,0.0,0,0.0,-17,-2.9
"01011","5","10","71","0","2014","3","",120,2212,2230,2217,16661491,1920635,41599,577,"",0.84,0.88,0.88,0.89,0.86,1.03,1.01,0.97,"",1,0.8,-13,-0.6,12,0.5,-46,-2.0,223108,1.4,-188539,-8.9,-8559,-17.1,11,1.9
"01013","0","10","70","0","2014","3","",469,6910,6902,6872,53940562,7008678,223272,602,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.9,408,6.3,294,4.4,240,3.6,2880802,5.6,1371446,24.3,39894,21.8,5,0.8
"01013","1","10","71","0","2014","3","",5,40,42,41,480719,0,0,902,"",1.64,0.29,0.30,0.30,0.27,0.00,0.00,0.92,"",0,0.0,3,8.1,4,10.5,4,10.8,41706,9.5,0,0.0,0,0.0,-3,-0.3
"01013","2","10","71","0","2014","3","",12,101,99,103,1054007,0,0,803,"",3.53,0.44,0.44,0.45,0.54,0.00,0.00,1.21,"",0,0.0,-5,-4.7,-1,-1.0,9,9.6,55147,5.5,0,0.0,0,0.0,35,4.6
"01013","3","10","71","0","2014","3","",23,774,779,771,6987949,17063,356,694,"",2.78,1.28,1.24,1.12,1.51,0.14,0.26,1.25,"",1,4.5,30,4.0,12,1.6,-30,-3.7,-122546,-1.7,2106,14.1,188,111.9,-16,-2.3
"01013","5","10","71","0","2014","3","",429,5995,5982,5957,45417887,6991615,222916,584,"",0.94,1.01,1.01,1.02,1.00,1.03,1.01,0.98,"",3,0.7,380,6.8,279,4.9,257,4.5,2906495,6.8,1369340,24.4,39706,21.7,8,1.4
"01015","0","10","70","0","2014","3","",2446,43763,43762,43334,401361914,35854172,868880,708,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-24,-1.0,525,1.2,331,0.8,17,0.0,21871046,5.8,3851682,12.0,-41665,-4.6,34,5.0
"01015","1","10","71","0","2014","3","",40,3902,3890,3889,56860539,0,0,1123,"",2.51,4.42,4.44,4.52,4.36,0.00,0.00,0.98,"",3,8.1,114,3.0,59,1.5,36,0.9,10133447,21.7,0,0.0,0,0.0,183,19.5
"01015","2","10","71","0","2014","3","",29,1611,1615,1608,15724419,0,0,751,"",1.64,1.12,1.13,1.11,1.07,0.00,0.00,0.96,"",4,16.0,62,4.0,55,3.5,43,2.7,560070,3.7,0,0.0,0,0.0,2,0.3
"01015","3","10","71","0","2014","3","",69,6127,6128,5984,57760362,67164,1194,731,"",1.60,1.60,1.53,1.38,1.68,0.11,0.23,1.12,"",1,1.5,202,3.4,132,2.2,10,0.2,3035625,5.5,-35140,-34.3,14,1.2,25,3.5
"01015","5","10","71","0","2014","3","",2308,32123,32129,31853,271016594,35787008,867686,651,"",0.97,0.85,0.86,0.87,0.80,1.03,1.01,0.93,"",-32,-1.4,147,0.5,85,0.3,-72,-0.2,8141904,3.1,3886822,12.2,-41679,-4.6,19,3.0
"01017","0","10","70","0","2014","3","",580,8165,8170,8150,67328030,6002173,125609,635,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.2,103,1.3,86,1.1,90,1.1,3048004,4.7,-22224,-0.4,-24556,-16.4,22,3.6
"01017","1","10","71","0","2014","3","",5,47,50,49,634472,0,0,1003,"",1.32,0.29,0.31,0.30,0.29,0.00,0.00,0.97,"",-1,-16.7,-4,-7.8,-1,-2.0,-1,-2.0,-16062,-2.5,0,0.0,0,0.0,15,1.5
"01017","2","10","71","0","2014","3","",13,138,133,145,1199545,0,0,665,"",3.09,0.51,0.50,0.53,0.49,0.00,0.00,0.95,"",0,0.0,16,13.1,16,13.7,14,10.7,114938,10.6,0,0.0,0,0.0,-11,-1.6
"01017","3","10","71","0","2014","3","",60,1614,1691,1700,14228256,30200,293,656,"",5.87,2.25,2.26,2.08,2.47,0.29,0.39,1.12,"",1,1.7,511,46.3,531,45.8,511,43.0,4600313,47.8,-27310,-47.5,-341,-53.8,12,1.9
"01017","5","10","71","0","2014","3","",502,6366,6296,6256,51265757,5971973,125316,625,"",0.89,0.91,0.90,0.91,0.90,1.02,1.01,0.99,"",1,0.2,-420,-6.2,-460,-6.8,-434,-6.5,-1651185,-3.1,5086,0.1,-24215,-16.2,21,3.5
"01019","0","10","70","0","2014","3","",412,5028,5060,5123,41845437,3753513,90020,635,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.0,99,2.0,179,3.7,236,4.8,2940868,7.6,-68979,-1.8,-31584,-26.0,24,3.9
"01019","1","10","71","0","2014","3","",8,46,48,48,559377,0,0,909,"",2.98,0.45,0.47,0.47,0.41,0.00,0.00,0.88,"",0,0.0,2,4.5,5,11.6,1,2.1,13544,2.5,0,0.0,0,0.0,-31,-3.3
"01019","2","10","71","0","2014","3","",10,93,94,97,971931,0,0,790,"",3.35,0.56,0.57,0.57,0.64,0.00,0.00,1.12,"",1,11.1,22,31.0,28,42.4,28,40.6,297063,44.0,0,0.0,0,0.0,34,4.5
"01019","3","10","71","0","2014","3","",24,1076,1089,1147,9232714,46393,1023,643,"",3.30,2.44,2.35,2.23,2.58,0.72,1.89,1.10,"",0,0.0,23,2.2,27,2.5,59,5.4,220875,2.5,15056,48.0,486,90.5,-6,-0.9
"01019","5","10","71","0","2014","3","",370,3813,3829,3831,31081415,3707120,88997,625,"",0.93,0.88,0.88,0.88,0.88,1.02,1.00,0.99,"",7,1.9,52,1.4,119,3.2,148,4.0,2409386,8.4,-84035,-2.2,-32070,-26.5,32,5.4
"01021","0","10","70","0","2014","3","",736,9172,9230,9285,75049935,7674920,177653,626,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.0,5,0.1,-35,-0.4,48,0.5,1788825,2.4,-91647,-1.2,-67402,-27.5,15,2.5
"01021","1","10","71","0","2014","3","",7,67,64,64,765116,0,0,905,"",1.46,0.36,0.35,0.35,0.31,0.00,0.00,0.89,"",0,0.0,2,3.1,-1,-1.5,-1,-1.5,-7029,-0.9,0,0.0,0,0.0,-9,-1.0
"01021","2","10","71","0","2014","3","",14,243,239,245,2493499,0,0,792,"",2.62,0.81,0.79,0.79,0.91,0.00,0.00,1.14,"",1,7.7,-5,-2.0,-6,-2.4,9,3.8,52347,2.1,0,0.0,0,0.0,19,2.5
"01021","3","10","71","0","2014","3","",32,1367,1403,1487,11842339,144569,1401,642,"",2.47,1.70,1.66,1.60,1.84,1.10,1.31,1.12,"",0,0.0,-9,-0.7,-15,-1.1,5,0.3,65622,0.6,-13506,-8.5,-589,-29.6,6,0.9
"01021","5","10","71","0","2014","3","",683,7495,7524,7489,59948981,7530351,176252,615,"",0.96,0.95,0.95,0.95,0.94,1.01,1.00,0.99,"",6,0.9,17,0.2,-13,-0.2,35,0.5,1677885,2.9,-78141,-1.0,-66813,-27.5,17,2.8
"01023","0","10","70","0","2014","3","",283,3384,3361,3413,38578810,1938044,50725,876,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-2.4,-158,-4.5,-171,-4.8,-172,-4.8,-553332,-1.4,-68310,-3.4,-634,-1.2,29,3.4
"01023","1","10","71","0","2014","3","",8,30,28,30,264701,0,0,694,"",4.34,0.44,0.42,0.44,0.21,0.00,0.00,0.49,"",0,0.0,1,3.4,-2,-6.7,1,3.4,7627,3.0,0,0.0,0,0.0,20,3.0
"01023","2","10","71","0","2014","3","",10,73,63,65,574252,0,0,659,"",4.87,0.66,0.57,0.57,0.41,0.00,0.00,0.68,"",0,0.0,-5,-6.4,-19,-23.2,-14,-17.7,-61376,-9.7,0,0.0,0,0.0,45,7.3
"01023","3","10","71","0","2014","3","",23,362,361,377,3008272,16828,196,631,"",4.61,1.22,1.18,1.10,0.91,0.51,0.64,0.78,"",0,0.0,-20,-5.2,-18,-4.7,-27,-6.7,-30470,-1.0,-708,-4.0,-179,-47.7,29,4.8
"01023","5","10","71","0","2014","3","",242,2919,2909,2941,34731585,1921216,50529,914,"",0.88,1.00,1.01,1.02,1.06,1.02,1.00,1.05,"",-7,-2.8,-134,-4.4,-132,-4.3,-132,-4.3,-469113,-1.3,-67602,-3.4,-455,-0.9,28,3.2
"01025","0","10","70","0","2014","3","",671,8050,8107,8104,75531868,5842386,120274,718,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.1,65,0.8,94,1.2,50,0.6,1986856,2.7,675198,13.1,-5174,-4.1,12,1.7
"01025","1","10","71","0","2014","3","",13,78,84,80,1154520,0,0,1101,"",2.98,0.48,0.52,0.50,0.47,0.00,0.00,0.94,"",0,0.0,2,2.6,7,9.1,2,2.6,183711,18.9,0,0.0,0,0.0,131,13.5
"01025","2","10","71","0","2014","3","",20,358,348,342,3724121,0,0,820,"",4.11,1.35,1.31,1.26,1.35,0.00,0.00,1.03,"",2,11.1,4,1.1,-7,-2.0,4,1.2,63715,1.7,0,0.0,0,0.0,13,1.6
"01025","3","10","71","0","2014","3","",36,1297,1273,1315,11655523,110910,1020,692,"",3.04,1.84,1.72,1.62,1.80,1.11,1.41,1.05,"",0,0.0,-44,-3.3,-45,-3.4,-42,-3.1,-216080,-1.8,745,0.7,-868,-46.0,10,1.5
"01025","5","10","71","0","2014","3","",602,6317,6402,6367,58997704,5731476,119254,713,"",0.93,0.91,0.92,0.93,0.92,1.01,1.00,1.00,"",-1,-0.2,103,1.7,139,2.2,86,1.4,1955510,3.4,674453,13.3,-4306,-3.5,11,1.6
"01027","0","10","70","0","2014","3","",212,3652,3700,3769,28566653,2647903,74570,593,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-3.6,169,4.9,178,5.1,224,6.3,1901394,7.1,-282887,-9.7,-21046,-22.0,10,1.7
"01027","1","10","71","0","2014","3","",6,54,54,54,696731,0,0,992,"",4.35,0.73,0.73,0.72,0.75,0.00,0.00,1.03,"",0,0.0,2,3.8,2,3.8,2,3.8,37437,5.7,0,0.0,0,0.0,17,1.7
"01027","2","10","71","0","2014","3","",8,45,48,51,448664,0,0,719,"",5.21,0.37,0.40,0.41,0.43,0.00,0.00,1.10,"",0,0.0,-8,-15.1,-1,-2.0,-3,-5.6,-13897,-3.0,0,0.0,0,0.0,35,5.1
"01027","3","10","71","0","2014","3","",21,768,794,835,6162616,50278,783,593,"",5.62,2.40,2.35,2.21,2.52,1.11,1.74,1.09,"",0,0.0,0,0.0,27,3.5,37,4.6,162588,2.7,-6055,-10.7,-62,-7.3,0,0.0
"01027","5","10","71","0","2014","3","",177,2785,2804,2829,21258642,2597625,73787,583,"",0.86,0.89,0.89,0.89,0.88,1.01,1.00,0.99,"",-8,-4.3,175,6.7,150,5.7,188,7.1,1715266,8.8,-276832,-9.6,-20984,-22.1,12,2.1
"01029","0","10","70","0","2014","3","",203,2445,2372,2371,23631184,1674922,57660,759,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.0,103,4.4,165,7.5,151,6.8,2618848,12.5,208047,14.2,4056,7.6,43,6.0
"01029","1","10","71","0","2014","3","",6,42,43,43,567882,0,0,1024,"",4.54,0.85,0.90,0.91,0.74,0.00,0.00,0.83,"",0,0.0,0,0.0,0,0.0,-2,-4.4,-10414,-1.8,0,0.0,0,0.0,-3,-0.3
"01029","2","10","71","0","2014","3","",10,123,125,124,923808,0,0,573,"",6.80,1.53,1.61,1.57,1.07,0.00,0.00,0.68,"",0,0.0,8,7.0,6,5.0,5,4.2,11643,1.3,0,0.0,0,0.0,-23,-3.9
"01029","3","10","71","0","2014","3","",32,609,622,626,5402925,110665,2091,671,"",8.94,2.84,2.87,2.63,2.67,3.85,6.03,0.96,"",0,0.0,10,1.7,11,1.8,14,2.3,168036,3.2,-12751,-10.3,-1106,-34.6,8,1.2
"01029","5","10","71","0","2014","3","",155,1671,1582,1578,16736569,1564257,55569,799,"",0.79,0.80,0.78,0.79,0.84,0.96,0.97,1.06,"",-2,-1.3,85,5.4,148,10.3,134,9.3,2449583,17.1,220798,16.4,5162,10.2,60,8.1
"01031","0","10","70","0","2014","3","",1030,14848,14990,14874,117955901,13494222,271511,609,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.8,146,1.0,114,0.8,33,0.2,2562486,2.2,1151651,9.3,-34814,-11.4,9,1.5
"01031","1","10","71","0","2014","3","",16,209,211,207,3221056,0,0,1186,"",2.39,0.70,0.70,0.70,0.84,0.00,0.00,1.20,"",0,0.0,14,7.2,15,7.7,9,4.5,357588,12.5,0,0.0,0,0.0,64,5.7
"01031","2","10","71","0","2014","3","",18,399,403,429,3910754,0,0,733,"",2.41,0.82,0.82,0.86,0.91,0.00,0.00,1.09,"",0,0.0,-34,-7.9,-29,-6.7,-23,-5.1,-110864,-2.8,0,0.0,0,0.0,28,4.0
"01031","3","10","71","0","2014","3","",43,1856,1895,1831,16745576,77698,849,692,"",2.37,1.42,1.38,1.23,1.66,0.34,0.52,1.24,"",0,0.0,44,2.4,0,0.0,15,0.8,635863,3.9,-20876,-21.2,-458,-35.0,19,2.8
"01031","5","10","71","0","2014","3","",953,12384,12481,12407,94078515,13416524,270662,582,"",0.96,0.97,0.97,0.99,0.94,1.02,1.00,0.96,"",8,0.8,122,1.0,128,1.0,32,0.3,1679899,1.8,1172527,9.6,-34356,-11.3,6,1.0
"01033","0","10","70","0","2014","3","",1285,22932,23406,23625,234967726,19486578,494099,775,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-0.7,346,1.5,605,2.7,656,2.9,10066258,4.5,1285836,7.1,-30360,-5.8,16,2.1
"01033","1","10","71","0","2014","3","",13,826,818,819,16779943,0,0,1572,"",1.55,1.79,1.74,1.75,2.20,0.00,0.00,1.25,"",-1,-7.1,-78,-8.6,-74,-8.3,-75,-8.4,-383434,-2.2,0,0.0,0,0.0,100,6.8
"01033","2","10","71","0","2014","3","",19,640,643,702,6556958,0,0,762,"",2.04,0.85,0.84,0.89,0.76,0.00,0.00,0.89,"",0,0.0,-7,-1.1,-6,-0.9,-6,-0.8,38063,0.6,0,0.0,0,0.0,11,1.5
"01033","3","10","71","0","2014","3","",50,3215,3267,3375,31758395,154393,2176,744,"",2.21,1.60,1.53,1.42,1.58,0.46,0.73,1.04,"",1,2.0,-64,-2.0,-35,-1.1,-7,-0.2,-58901,-0.2,-32109,-17.2,-600,-21.6,7,0.9
"01033","5","10","71","0","2014","3","",1203,18251,18678,18729,179872430,19332185,491923,746,"",0.97,0.93,0.93,0.94,0.91,1.02,1.00,0.97,"",-9,-0.7,495,2.8,720,4.0,744,4.1,10470530,6.2,1317945,7.3,-29760,-5.7,18,2.5
"01035","0","10","70","0","2014","3","",251,3433,3484,3463,28754455,2921458,67899,639,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.6,28,0.8,50,1.5,41,1.2,1427604,5.2,45156,1.6,-12105,-15.1,24,3.9
"01035","1","10","71","0","2014","3","",4,26,26,32,287552,0,0,790,"",2.45,0.38,0.37,0.47,0.31,0.00,0.00,0.76,"",-1,-20.0,-2,-7.1,2,8.3,6,23.1,-4737,-1.6,0,0.0,0,0.0,-75,-8.7
"01035","2","10","71","0","2014","3","",12,205,201,208,2501825,0,0,940,"",6.60,1.82,1.77,1.80,2.38,0.00,0.00,1.33,"",0,0.0,7,3.5,2,1.0,7,3.5,73358,3.0,0,0.0,0,0.0,3,0.3
"01035","3","10","71","0","2014","3","",19,491,515,489,4046283,15542,138,625,"",4.29,1.63,1.62,1.41,1.64,0.31,0.34,1.06,"",0,0.0,-12,-2.4,-9,-1.7,-28,-5.4,38264,1.0,-945,-5.7,-47,-25.4,26,4.3
"01035","5","10","71","0","2014","3","",216,2711,2742,2734,21918795,2905916,67761,618,"",0.89,0.92,0.92,0.93,0.90,1.02,1.01,0.98,"",5,2.4,35,1.3,55,2.0,56,2.1,1320719,6.4,46101,1.6,-12058,-15.1,27,4.6
"01037","0","10","70","0","2014","3","",118,1256,1271,1279,10765774,998482,32062,653,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.7,-1,-0.1,-1,-0.1,-10,-0.8,400539,3.9,358126,55.9,12195,61.4,26,4.1
"01037","1","10","71","0","2014","3","",5,17,20,20,188347,0,0,763,"",6.51,0.67,0.79,0.79,0.54,0.00,0.00,0.72,"",-1,-16.7,-5,-22.7,1,5.3,0,0.0,-47321,-20.1,0,0.0,0,0.0,-129,-14.5
"01037","2","10","71","0","2014","3","N",7,0,0,0,0,0,0,0,"N",8.18,0,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
