"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01007","3","10","71","0","2016","3","",31,934,967,965,8192376,50226,709,660,"",5.29,2.59,2.63,2.38,2.37,1.00,2.11,0.94,"",0,0.0,32,3.5,51,5.6,29,3.1,684732,9.1,10564,26.6,357,101.4,31,4.9
"01007","5","10","71","0","2016","3","",284,2957,2830,2854,29127056,3019849,55677,778,"",0.87,0.82,0.80,0.82,0.83,1.01,0.99,1.02,"",-3,-1.0,201,7.3,60,2.2,43,1.5,3288768,12.7,519558,20.8,2935,5.6,63,8.8
"01009","0","10","70","0","2016","3","",758,8190,8191,8238,69123196,6274801,82119,648,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",26,3.6,101,1.2,67,0.8,95,1.2,2139711,3.2,94115,1.5,-16026,-16.3,13,2.0
"01009","1","10","71","0","2016","3","",10,95,93,87,1257533,0,0,1055,"",2.13,0.58,0.57,0.54,0.59,0.00,0.00,1.04,"",0,0.0,8,9.2,5,5.7,0,0.0,15488,1.2,0,0.0,0,0.0,-39,-3.6
"01009","2","10","71","0","2016","3","",11,164,166,167,1467842,0,0,682,"",2.05,0.63,0.64,0.63,0.60,0.00,0.00,0.95,"",1,10.0,-4,-2.4,-2,-1.2,2,1.2,9297,0.6,0,0.0,0,0.0,10,1.5
"01009","3","10","71","0","2016","3","",44,1614,1610,1664,15018799,80481,1365,709,"",3.34,2.29,2.19,2.05,2.59,0.78,2.79,1.19,"",0,0.0,-10,-0.6,-3,-0.2,-4,-0.2,368765,2.5,4230,5.5,322,30.9,20,2.9
"01009","5","10","71","0","2016","3","",693,6317,6322,6320,51379022,6194320,80754,625,"",0.94,0.89,0.90,0.90,0.87,1.01,0.99,0.97,"",25,3.7,107,1.7,67,1.1,97,1.6,1746161,3.5,89885,1.5,-16348,-16.8,12,2.0
"01011","0","10","70","0","2016","3","",144,2961,3026,3019,24686191,2771211,41407,633,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.4,105,3.7,125,4.3,136,4.7,1871699,8.2,859175,44.9,2052,5.2,24,3.9
"01011","1","10","71","0","2016","3","",6,38,36,36,488835,0,0,1026,"",6.74,0.65,0.60,0.61,0.64,0.00,0.00,1.03,"",1,20.0,2,5.6,1,2.9,-1,-2.7,14111,3.0,0,0.0,0,0.0,12,1.2
"01011","2","10","71","0","2016","3","",9,230,232,232,2643741,0,0,879,"",8.81,2.44,2.42,2.38,3.02,0.00,0.00,1.25,"",0,0.0,-24,-9.4,-26,-10.1,-20,-7.9,-99317,-3.6,0,0.0,0,0.0,50,6.0
"01011","3","10","71","0","2016","3","",14,388,421,400,3121982,0,0,596,"",5.60,1.52,1.55,1.34,1.51,0.00,0.00,1.03,"",0,0.0,-24,-5.8,-23,-5.2,-27,-6.3,-62408,-2.0,0,0.0,0,0.0,23,4.0
"01011","5","10","71","0","2016","3","",115,2305,2337,2351,18431633,2771211,41407,608,"",0.82,0.90,0.90,0.92,0.88,1.03,1.01,0.97,"",-3,-2.5,151,7.0,173,8.0,184,8.5,2019313,12.3,859175,44.9,2052,5.2,24,4.1
"01013","0","10","70","0","2016","3","",488,6956,6966,6931,58153102,7080841,113283,644,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,2.5,153,2.2,176,2.6,120,1.8,2990116,5.4,744832,11.8,-49467,-30.4,20,3.2
"01013","1","10","71","0","2016","3","",5,40,41,42,511540,0,0,960,"",1.66,0.29,0.30,0.31,0.28,0.00,0.00,0.95,"",0,0.0,2,5.3,2,5.1,3,7.7,10991,2.2,0,0.0,0,0.0,-36,-3.6
"01013","2","10","71","0","2016","3","",13,97,101,97,1064124,0,0,832,"",3.76,0.44,0.46,0.43,0.52,0.00,0.00,1.16,"",2,18.2,-4,-4.0,1,1.0,-1,-1.0,34547,3.4,0,0.0,0,0.0,37,4.7
"01013","3","10","71","0","2016","3","",24,770,762,773,6850929,19431,457,686,"",2.83,1.29,1.22,1.13,1.40,0.17,0.68,1.16,"",0,0.0,-2,-0.3,10,1.3,5,0.7,-74339,-1.1,-614,-3.1,38,9.1,-11,-1.6
"01013","5","10","71","0","2016","3","",446,6049,6062,6019,49726509,7061410,112826,633,"",0.94,1.01,1.01,1.02,1.01,1.02,1.00,0.99,"",10,2.3,157,2.7,163,2.8,113,1.9,3018917,6.5,745446,11.8,-49505,-30.5,24,3.9
"01015","0","10","70","0","2016","3","",2503,43674,43859,43787,421448592,34934080,554750,741,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",24,1.0,172,0.4,161,0.4,479,1.1,30854893,7.9,1329380,4.0,-118645,-17.6,50,7.2
"01015","1","10","71","0","2016","3","",43,3663,3698,3686,62489524,0,0,1305,"",2.78,4.22,4.26,4.28,4.78,0.00,0.00,1.12,"",1,2.4,-22,-0.6,13,0.4,25,0.7,7408920,13.5,0,0.0,0,0.0,153,13.3
"01015","2","10","71","0","2016","3","",26,1597,1572,1578,15545670,0,0,756,"",1.46,1.15,1.13,1.12,1.04,0.00,0.00,0.92,"",-1,-3.7,3,0.2,-30,-1.9,-17,-1.1,583184,3.9,0,0.0,0,0.0,35,4.9
"01015","3","10","71","0","2016","3","",70,6313,6390,6276,62299263,84877,1267,758,"",1.61,1.68,1.62,1.45,1.76,0.15,0.38,1.12,"",0,0.0,-11,-0.2,41,0.6,11,0.2,4048391,6.9,29022,52.0,340,36.7,48,6.8
"01015","5","10","71","0","2016","3","",2364,32101,32199,32247,281114135,34849203,553483,672,"",0.97,0.85,0.85,0.87,0.79,1.02,1.00,0.91,"",24,1.0,202,0.6,137,0.4,460,1.4,18814398,7.2,1300358,3.9,-118985,-17.7,40,6.3
"01017","0","10","70","0","2016","3","",597,8111,8120,8220,74491219,6838993,99367,703,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.2,101,1.3,44,0.5,175,2.2,5757953,8.4,388231,6.0,-37929,-27.6,46,7.0
"01017","1","10","71","0","2016","3","",5,51,52,53,678927,0,0,1004,"",1.35,0.32,0.32,0.33,0.29,0.00,0.00,0.91,"",0,0.0,0,0.0,2,4.0,4,8.2,26248,4.0,0,0.0,0,0.0,0,0.0
"01017","2","10","71","0","2016","3","",16,145,138,152,1196596,0,0,635,"",3.78,0.56,0.54,0.57,0.45,0.00,0.00,0.81,"",2,14.3,1,0.7,3,2.2,4,2.7,-42259,-3.4,0,0.0,0,0.0,-35,-5.2
"01017","3","10","71","0","2016","3","",60,1549,1623,1633,14817053,29817,189,712,"",5.78,2.22,2.23,2.01,2.37,0.27,0.32,1.11,"",0,0.0,-36,-2.3,-40,-2.4,-19,-1.2,370393,2.6,5863,24.5,-63,-25.0,32,4.7
"01017","5","10","71","0","2016","3","",516,6366,6307,6382,57798643,6809176,99178,700,"",0.89,0.91,0.90,0.91,0.91,1.02,1.01,1.00,"",5,1.0,136,2.2,79,1.3,186,3.0,5403571,10.3,382368,5.9,-37866,-27.6,52,8.0
"01019","0","10","70","0","2016","3","",405,4992,5034,5095,42942132,4004167,63311,655,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.7,31,0.6,97,2.0,81,1.6,676431,1.6,434007,12.2,-18917,-23.0,1,0.2
"01019","1","10","71","0","2016","3","",8,45,42,40,566289,0,0,1029,"",3.19,0.45,0.42,0.40,0.43,0.00,0.00,1.00,"",0,0.0,-2,-4.3,-6,-12.5,-8,-16.7,-35984,-6.0,0,0.0,0,0.0,57,5.9
"01019","2","10","71","0","2016","3","",11,96,91,93,940662,0,0,775,"",3.83,0.60,0.57,0.57,0.62,0.00,0.00,1.07,"",0,0.0,-2,-2.0,-3,-3.2,-4,-4.1,19813,2.2,0,0.0,0,0.0,40,5.4
"01019","3","10","71","0","2016","3","",23,1074,1099,1139,9906655,27129,508,690,"",3.27,2.50,2.43,2.26,2.75,0.41,1.35,1.15,"",0,0.0,38,3.7,45,4.3,31,2.8,867818,9.6,-8166,-23.1,-383,-43.0,38,5.8
"01019","5","10","71","0","2016","3","",363,3777,3802,3823,31528526,3977038,62803,638,"",0.92,0.88,0.88,0.88,0.86,1.02,1.00,0.98,"",-7,-1.9,-3,-0.1,61,1.6,62,1.6,-175216,-0.6,442173,12.5,-18534,-22.8,-10,-1.5
"01021","0","10","70","0","2016","3","",758,9494,9631,9609,82628407,9155002,152334,664,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.3,332,3.6,407,4.4,301,3.2,3411875,4.3,1321005,16.9,10352,7.3,4,0.6
"01021","1","10","71","0","2016","3","",6,61,62,63,720789,0,0,894,"",1.28,0.32,0.33,0.33,0.28,0.00,0.00,0.86,"",-1,-14.3,1,1.7,0,0.0,1,1.6,-47482,-6.2,0,0.0,0,0.0,-70,-7.3
"01021","2","10","71","0","2016","3","",14,246,247,246,2419093,0,0,755,"",2.60,0.81,0.81,0.79,0.83,0.00,0.00,1.02,"",0,0.0,-3,-1.2,1,0.4,-1,-0.4,-100706,-4.0,0,0.0,0,0.0,-29,-3.7
"01021","3","10","71","0","2016","3","",33,1576,1571,1553,12532809,166017,1153,615,"",2.51,1.93,1.82,1.64,1.81,1.11,1.27,1.01,"",0,0.0,239,17.9,189,13.7,89,6.1,643672,5.4,25109,17.8,-390,-25.3,-41,-6.2
"01021","5","10","71","0","2016","3","",705,7611,7751,7747,66955716,8988985,151181,669,"",0.96,0.93,0.94,0.95,0.95,1.01,1.00,1.02,"",3,0.4,95,1.3,217,2.9,212,2.8,2916391,4.6,1295896,16.8,10742,7.6,15,2.3
"01023","0","10","70","0","2016","3","",283,3315,3353,3337,40456062,2132912,35952,933,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.4,31,0.9,62,1.9,-23,-0.7,3608748,9.8,51836,2.5,-6710,-15.7,77,9.0
"01023","1","10","71","0","2016","3","",7,23,25,27,261978,0,0,806,"",4.00,0.35,0.38,0.41,0.21,0.00,0.00,0.55,"",0,0.0,-1,-4.2,2,8.7,1,3.8,27022,11.5,0,0.0,0,0.0,63,8.5
"01023","2","10","71","0","2016","3","",11,68,66,67,572756,0,0,658,"",5.48,0.64,0.62,0.62,0.40,0.00,0.00,0.64,"",0,0.0,-5,-6.8,-1,-1.5,1,1.5,27159,5.0,0,0.0,0,0.0,47,7.7
"01023","3","10","71","0","2016","3","",23,371,367,394,3089897,16330,112,630,"",4.68,1.30,1.22,1.20,0.91,0.47,0.52,0.74,"",0,0.0,3,0.8,5,1.4,22,5.9,38407,1.3,-3736,-18.6,-99,-46.9,-9,-1.4
"01023","5","10","71","0","2016","3","",242,2853,2895,2849,36531431,2116582,35840,981,"",0.88,1.00,1.01,1.01,1.06,1.02,1.00,1.06,"",-1,-0.4,34,1.2,56,2.0,-47,-1.6,3516160,10.7,55572,2.7,-6611,-15.6,90,10.1
"01025","0","10","70","0","2016","3","",663,8115,8129,8158,78103699,5857292,83862,739,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.1,68,0.8,26,0.3,43,0.5,2068012,2.7,-60924,-1.0,-31636,-27.4,16,2.2
"01025","1","10","71","0","2016","3","",14,75,80,75,1141250,0,0,1145,"",3.41,0.46,0.50,0.47,0.47,0.00,0.00,0.99,"",0,0.0,-6,-7.4,2,2.6,-3,-3.8,-10146,-0.9,0,0.0,0,0.0,24,2.1
"01025","2","10","71","0","2016","3","",18,354,348,350,3764217,0,0,826,"",3.83,1.37,1.35,1.33,1.36,0.00,0.00,1.01,"",0,0.0,-10,-2.7,-5,-1.4,-1,-0.3,-127712,-3.3,0,0.0,0,0.0,-15,-1.8
"01025","3","10","71","0","2016","3","",38,1307,1295,1295,11855905,72680,615,702,"",3.30,1.87,1.77,1.61,1.81,0.76,1.23,1.04,"",2,5.6,22,1.7,10,0.8,-3,-0.2,206186,1.8,-50659,-41.1,-794,-56.4,7,1.0
"01025","5","10","71","0","2016","3","",593,6379,6406,6438,61342327,5784612,83247,736,"",0.92,0.91,0.92,0.93,0.92,1.01,1.00,1.00,"",5,0.9,62,1.0,19,0.3,50,0.8,1999684,3.4,-10265,-0.2,-30842,-27.0,19,2.6
"01027","0","10","70","0","2016","3","",217,3903,4008,4051,32873908,3402497,41551,634,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.4,166,4.4,198,5.2,204,5.3,2462213,8.1,568872,20.1,-19704,-32.2,18,2.9
"01027","1","10","71","0","2016","3","",6,55,53,51,775050,0,0,1125,"",4.47,0.71,0.67,0.64,0.76,0.00,0.00,1.13,"",0,0.0,6,12.2,3,6.0,2,4.1,96811,14.3,0,0.0,0,0.0,67,6.3
"01027","2","10","71","0","2016","3","",9,49,48,47,450627,0,0,722,"",5.85,0.39,0.38,0.36,0.39,0.00,0.00,1.03,"",0,0.0,-5,-9.3,-6,-11.1,-6,-11.3,-132109,-22.7,0,0.0,0,0.0,-113,-13.5
"01027","3","10","71","0","2016","3","",20,811,827,851,6533493,52592,656,606,"",5.30,2.41,2.30,2.13,2.37,0.95,2.65,1.04,"",0,0.0,30,3.8,28,3.5,18,2.2,226309,3.6,-28975,-35.5,-534,-44.9,3,0.5
"01027","5","10","71","0","2016","3","",182,2988,3080,3102,25114738,3349905,40895,632,"",0.87,0.89,0.89,0.90,0.90,1.01,0.99,1.00,"",5,2.8,135,4.7,173,6.0,190,6.5,2271202,9.9,597847,21.7,-19170,-31.9,24,3.9
"01029","0","10","70","0","2016","3","",213,2426,2358,2384,23593471,1859357,38531,760,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,4.9,175,7.8,203,9.4,212,9.8,-306642,-1.3,125413,7.2,-7487,-16.3,-78,-9.3
"01029","1","10","71","0","2016","3","",6,43,40,40,611568,0,0,1147,"",4.55,0.89,0.86,0.85,0.84,0.00,0.00,0.96,"",0,0.0,-3,-6.5,2,5.3,2,5.3,-44702,-6.8,0,0.0,0,0.0,-94,-7.6
"01029","2","10","71","0","2016","3","",10,132,133,128,884848,0,0,520,"",6.62,1.71,1.78,1.66,1.06,0.00,0.00,0.62,"",0,0.0,15,12.8,18,15.7,12,10.3,48383,5.8,0,0.0,0,0.0,-35,-6.3
"01029","3","10","71","0","2016","3","",33,608,605,598,5308847,138520,2202,676,"",8.92,2.91,2.86,2.54,2.68,4.56,9.61,0.97,"",0,0.0,6,1.0,-14,-2.3,-10,-1.6,-100737,-1.9,-68119,-33.0,-434,-16.5,-7,-1.0
"01029","5","10","71","0","2016","3","",164,1643,1580,1618,16788208,1720837,36329,800,"",0.79,0.79,0.78,0.80,0.84,0.95,0.95,1.06,"",10,6.5,157,10.6,197,14.2,208,14.8,-209586,-1.2,193532,12.7,-7053,-16.3,-117,-12.8
"01031","0","10","70","0","2016","3","",1070,15198,15369,15586,130489065,15158837,239538,652,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,2.1,5,0.0,43,0.3,207,1.3,6846501,5.5,2130529,16.4,-24864,-9.4,30,4.8
"01031","1","10","71","0","2016","3","",16,227,227,232,3549788,0,0,1194,"",2.42,0.75,0.75,0.76,0.88,0.00,0.00,1.17,"",0,0.0,13,6.1,-10,-4.2,-10,-4.1,229776,6.9,0,0.0,0,0.0,88,8.0
"01031","2","10","71","0","2016","3","",22,403,404,438,4206441,0,0,780,"",2.90,0.83,0.83,0.87,0.91,0.00,0.00,1.08,"",2,10.0,17,4.4,16,4.1,8,1.9,347551,9.0,0,0.0,0,0.0,40,5.4
"01031","3","10","71","0","2016","3","",42,1841,1894,1866,17729035,122175,721,730,"",2.26,1.41,1.37,1.21,1.62,0.49,0.51,1.22,"",0,0.0,16,0.9,21,1.1,30,1.6,835902,4.9,22757,22.9,-164,-18.5,26,3.7
"01031","5","10","71","0","2016","3","",990,12727,12844,13050,105003801,15036662,238817,627,"",0.95,0.97,0.97,0.99,0.95,1.02,1.00,0.97,"",20,2.1,-41,-0.3,16,0.1,179,1.4,5433272,5.5,2107772,16.3,-24700,-9.4,30,5.0
"01033","0","10","70","0","2016","3","",1291,23658,23922,24005,258321637,18570698,364562,833,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.6,363,1.6,139,0.6,115,0.5,14850907,6.1,-531931,-2.8,-77339,-17.5,41,5.2
"01033","1","10","71","0","2016","3","",14,657,651,640,14452166,0,0,1712,"",1.75,1.40,1.37,1.36,1.80,0.00,0.00,1.31,"",0,0.0,-30,-4.4,-30,-4.4,-42,-6.2,346463,2.5,0,0.0,0,0.0,124,7.8
"01033","2","10","71","0","2016","3","",18,615,616,684,6060648,0,0,730,"",1.97,0.82,0.81,0.88,0.66,0.00,0.00,0.79,"",-1,-5.3,-9,-1.4,-17,-2.7,2,0.3,-55810,-0.9,0,0.0,0,0.0,2,0.3
"01033","3","10","71","0","2016","3","",46,3148,3224,3333,32744195,130151,1067,779,"",2.05,1.55,1.50,1.41,1.51,0.43,0.49,1.02,"",0,0.0,-22,-0.7,14,0.4,8,0.2,2071150,6.8,20461,18.7,-713,-40.1,50,6.9
"01033","5","10","71","0","2016","3","",1213,19238,19431,19348,205064628,18440547,363495,816,"",0.97,0.94,0.95,0.95,0.93,1.02,1.00,0.99,"",9,0.7,424,2.3,172,0.9,147,0.8,12489104,6.5,-552392,-2.9,-76626,-17.4,40,5.2
"01035","0","10","70","0","2016","3","",254,3448,3447,3379,30411909,2806084,42045,683,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-101,-2.8,-120,-3.4,-171,-4.8,771265,2.6,-186691,-6.2,-20276,-32.5,42,6.6
"01035","1","10","71","0","2016","3","",4,24,28,25,324060,0,0,971,"",2.55,0.35,0.41,0.38,0.34,0.00,0.00,0.91,"",0,0.0,-3,-11.1,1,3.7,-4,-13.8,-6693,-2.0,0,0.0,0,0.0,51,5.5
"01035","2","10","71","0","2016","3","",12,175,166,176,1878007,0,0,838,"",6.66,1.59,1.52,1.61,1.74,0.00,0.00,1.11,"",0,0.0,-8,-4.4,-15,-8.3,-9,-4.9,-272219,-12.7,0,0.0,0,0.0,-66,-7.3
"01035","3","10","71","0","2016","3","",20,514,535,510,4467486,12993,77,661,"",4.53,1.73,1.73,1.53,1.75,0.28,0.31,1.06,"",0,0.0,17,3.4,21,4.1,10,2.0,397276,9.8,-2709,-17.3,-63,-45.0,39,6.3
"01035","5","10","71","0","2016","3","",218,2735,2718,2668,23742356,2793091,41968,675,"",0.89,0.92,0.92,0.93,0.92,1.02,1.01,1.00,"",0,0.0,-107,-3.8,-127,-4.5,-168,-5.9,652901,2.8,-183982,-6.2,-20213,-32.5,50,8.0
"01037","0","10","70","0","2016","3","",126,1338,1359,1359,11914270,1083890,22683,678,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,5.0,55,4.3,65,5.0,53,4.1,688580,6.1,252369,30.4,-864,-3.7,11,1.6
"01037","1","10","71","0","2016","3","",5,17,18,17,203458,0,0,903,"",6.42,0.64,0.67,0.64,0.55,0.00,0.00,0.85,"",0,0.0,-1,-5.6,-1,-5.3,-2,-10.5,-8301,-3.9,0,0.0,0,0.0,30,3.4
"01037","2","10","71","0","2016","3","N",11,0,0,0,0,0,0,0,"N",12.31,0,0,0,0,0,0,0,"N",4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","10","71","0","2016","3","N",16,0,0,0,0,0,0,0,"N",7.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
